id,player_id,player_name,player_name_short,position,game_id,team_id,minutes,points,fg_made,fg_attempted,fg_percentage,three_pt_made,three_pt_attempted,three_pt_percentage,ft_made,ft_attempted,ft_percentage,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,technical_fouls,ejected,ortg,usg,url,scraped_timestamp
112,5690,"Jaylin Williams","J. Williams",C,2879649,25,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-,-,/basketball/player/jaylin-williams-5690,"2025-09-03 09:40:06.766375"
113,3922,"Pascal Siakam","P. Siakam",F,2879648,11,30,15,3,11,27.3,1,4,25.0,8,9,88.9,4,3,7,4,0,2,2,4,0,0,113.9,24.7,/basketball/player/pascal-siakam-3922,"2025-09-03 09:40:06.766396"
114,5120,"Aaron Nesmith","A. Nesmith",F,2879648,11,26,14,5,12,41.7,4,8,50.0,0,0,0.0,0,4,4,0,0,0,0,3,0,0,107.1,20.6,/basketball/player/aaron-nesmith-5120,"2025-09-03 09:40:06.766411"
115,3725,"Myles Turner","M. Turner",C,2879648,11,27,16,6,12,50.0,1,5,20.0,3,4,75.0,0,4,4,4,0,0,3,2,0,0,101.7,27.5,/basketball/player/myles-turner-3725,"2025-09-03 09:40:06.766427"
116,5114,"Tyrese Haliburton","T. Haliburton",G,2879648,11,34,17,7,13,53.8,3,8,37.5,0,0,0.0,0,3,3,6,2,2,5,1,0,0,97.6,23.7,/basketball/player/tyrese-haliburton-5114,"2025-09-03 09:40:06.766442"
117,5679,"Andrew Nembhard","A. Nembhard",G,2879648,11,32,11,4,8,50.0,1,4,25.0,2,4,50.0,1,3,4,4,3,0,1,1,0,0,117.6,14.8,/basketball/player/andrew-nembhard-5679,"2025-09-03 09:40:06.766456"
118,5698,"Bennedict Mathurin","B. Mathurin",F,2879648,11,22,14,4,7,57.1,1,2,50.0,5,7,71.4,0,2,2,1,0,0,2,4,0,0,114.5,24.0,/basketball/player/bennedict-mathurin-5698,"2025-09-03 09:40:06.766471"
119,5109,"Obi Toppin","O. Toppin",F,2879648,11,19,3,1,8,12.5,1,5,20.0,0,0,0.0,1,4,5,2,1,0,1,1,0,0,56.1,21.2,/basketball/player/obi-toppin-5109,"2025-09-03 09:40:06.766487"
120,3760,"T.J. McConnell","T. McConnell",G,2879648,11,18,11,5,7,71.4,1,1,100.0,0,0,0.0,0,3,3,6,2,0,0,2,0,0,172.4,17.4,/basketball/player/tj-mcconnell-3760,"2025-09-03 09:40:06.766501"
121,6033,"Ben Sheppard","B. Sheppard",G,2879648,11,14,3,1,2,50.0,1,2,50.0,0,0,0.0,1,0,1,0,1,1,1,2,0,0,98.2,9.6,/basketball/player/ben-sheppard-6033,"2025-09-03 09:40:06.766516"
122,4155,"Thomas Bryant","T. Bryant",C,2879648,11,12,1,0,1,0.0,0,1,0.0,1,2,50.0,0,1,1,0,0,1,0,2,0,0,60.2,6.7,/basketball/player/thomas-bryant-4155,"2025-09-03 09:40:06.766532"
123,6272,"Johnny Furphy","J. Furphy",F,2879648,11,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,-,-,/basketball/player/johnny-furphy-6272,"2025-09-03 09:40:06.766547"
124,3021,"James Johnson","J. Johnson",F,2879648,11,3,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,0,-,-,/basketball/player/james-johnson-3021,"2025-09-03 09:40:06.766561"
125,5687,"Jalen Williams","J. Williams",F,2879648,25,34,19,5,14,35.7,1,5,20.0,8,9,88.9,2,3,5,5,1,0,2,3,0,0,120.2,25.6,/basketball/player/jalen-williams-5687,"2025-09-03 09:40:06.766592"
126,4808,"Luguentz Dort","L. Dort",F,2879648,25,26,3,1,3,33.3,1,3,33.3,0,0,0.0,0,2,2,1,1,0,0,5,0,0,121.1,5.1,/basketball/player/luguentz-dort-4808,"2025-09-03 09:40:06.766609"
127,5697,"Chet Holmgren","C. Holmgren",C,2879648,25,28,15,6,11,54.5,1,3,33.3,2,2,100.0,1,5,6,1,0,1,2,2,0,0,113.8,21.9,/basketball/player/chet-holmgren-5697,"2025-09-03 09:40:06.766623"
128,4387,"Shai Gilgeous-Alexander","S. Gilgeous-Alexander",G,2879648,25,36,34,11,21,52.4,1,4,25.0,11,12,91.7,0,5,5,8,4,1,2,3,0,0,138.9,34.3,/basketball/player/shai-gilgeous-alexander-4387,"2025-09-03 09:40:06.766640"
129,5898,"Cason Wallace","C. Wallace",G,2879648,25,23,4,2,4,50.0,0,2,0.0,0,0,0.0,1,2,3,1,2,1,0,3,0,0,127.5,7.7,/basketball/player/cason-wallace-5898,"2025-09-03 09:40:06.766656"
130,3952,"Alex Caruso","A. Caruso",G,2879648,25,27,20,6,11,54.5,4,8,50.0,4,4,100.0,1,2,3,1,0,0,2,3,0,0,137.2,24.0,/basketball/player/alex-caruso-3952,"2025-09-03 09:40:06.766674"
131,4147,"Isaiah Hartenstein","I. Hartenstein",C,2879648,25,22,3,1,2,50.0,0,0,0.0,1,2,50.0,3,5,8,4,1,0,1,0,0,0,139.3,7.7,/basketball/player/isaiah-hartenstein-4147,"2025-09-03 09:40:06.766690"
132,5412,"Aaron Wiggins","A. Wiggins",F,2879648,25,21,18,6,11,54.5,5,8,62.5,1,2,50.0,1,3,4,1,1,0,1,1,0,0,136.7,27.0,/basketball/player/aaron-wiggins-5412,"2025-09-03 09:40:06.766712"
133,4462,"Kenrich Williams","K. Williams",F,2879648,25,8,0,0,1,0.0,0,0,0.0,0,0,0.0,2,2,4,2,0,1,1,0,0,0,-,-,/basketball/player/kenrich-williams-4462,"2025-09-03 09:40:06.766727"
134,5291,"Isaiah Joe","I. Joe",G,2879648,25,6,2,1,3,33.3,0,2,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,-,-,/basketball/player/isaiah-joe-5291,"2025-09-03 09:40:06.766742"
135,6289,"Ajay Mitchell","A. Mitchell",G,2879648,25,3,2,0,0,0.0,0,0,0.0,2,2,100.0,0,1,1,1,0,0,0,0,0,0,-,-,/basketball/player/ajay-mitchell-6289,"2025-09-03 09:40:06.766756"
136,5695,"Ousmane Dieng","O. Dieng",F,2879648,25,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-,-,/basketball/player/ousmane-dieng-5695,"2025-09-03 09:40:06.766770"
137,5690,"Jaylin Williams","J. Williams",C,2879648,25,2,3,1,1,100.0,1,1,100.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,-,-,/basketball/player/jaylin-williams-5690,"2025-09-03 09:40:06.766785"
138,6279,"Dillon Jones","D. Jones",F,2879648,25,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-,-,/basketball/player/dillon-jones-6279,"2025-09-03 09:40:06.766799"
139,3922,"Pascal Siakam","P. Siakam",F,2879647,11,35,19,7,15,46.7,1,2,50.0,4,6,66.7,4,6,10,3,0,1,1,1,0,0,125.4,22.1,/basketball/player/pascal-siakam-3922,"2025-09-03 09:40:06.766817"
140,5120,"Aaron Nesmith","A. Nesmith",F,2879647,11,31,10,3,9,33.3,3,7,42.9,1,2,50.0,0,12,12,1,0,1,5,2,0,0,69.4,20.0,/basketball/player/aaron-nesmith-5120,"2025-09-03 09:40:06.766832"
141,3725,"Myles Turner","M. Turner",C,2879647,11,28,15,5,10,50.0,2,5,40.0,3,4,75.0,5,4,9,0,0,3,6,3,0,0,91.9,26.4,/basketball/player/myles-turner-3725,"2025-09-03 09:40:06.766849"
142,5114,"Tyrese Haliburton","T. Haliburton",G,2879647,11,39,14,6,13,46.2,2,7,28.6,0,0,0.0,0,10,10,6,0,1,3,2,0,0,108.3,17.2,/basketball/player/tyrese-haliburton-5114,"2025-09-03 09:40:06.766866"
143,5679,"Andrew Nembhard","A. Nembhard",G,2879647,11,32,14,4,11,36.4,2,6,33.3,4,5,80.0,1,3,4,6,0,0,2,3,0,0,121.2,19.7,/basketball/player/andrew-nembhard-5679,"2025-09-03 09:40:06.766881"
144,5109,"Obi Toppin","O. Toppin",F,2879647,11,25,17,6,9,66.7,5,8,62.5,0,0,0.0,0,5,5,2,0,0,3,2,0,0,128.2,20.1,/basketball/player/obi-toppin-5109,"2025-09-03 09:40:06.766897"
145,3760,"T.J. McConnell","T. McConnell",G,2879647,11,17,9,4,6,66.7,1,1,100.0,0,0,0.0,0,1,1,4,1,0,3,1,0,0,112.1,22.2,/basketball/player/tj-mcconnell-3760,"2025-09-03 09:40:06.766913"
146,5698,"Bennedict Mathurin","B. Mathurin",F,2879647,11,16,5,1,5,20.0,0,0,0.0,3,4,75.0,3,0,3,2,0,1,1,2,0,0,104.9,19.9,/basketball/player/bennedict-mathurin-5698,"2025-09-03 09:40:06.766929"
147,6033,"Ben Sheppard","B. Sheppard",G,2879647,11,9,3,1,2,50.0,1,2,50.0,0,0,0.0,0,2,2,0,0,0,0,3,0,0,-,-,/basketball/player/ben-sheppard-6033,"2025-09-03 09:40:06.766943"
148,4155,"Thomas Bryant","T. Bryant",C,2879647,11,8,5,2,2,100.0,1,1,100.0,0,0,0.0,0,0,0,0,0,0,0,3,0,0,-,-,/basketball/player/thomas-bryant-4155,"2025-09-03 09:40:06.766959"
149,4808,"Luguentz Dort","L. Dort",F,2879647,25,36,15,5,10,50.0,5,9,55.6,0,0,0.0,2,2,4,1,4,2,0,3,0,0,158.1,11.7,/basketball/player/luguentz-dort-4808,"2025-09-03 09:40:06.766977"
150,5687,"Jalen Williams","J. Williams",F,2879647,25,36,17,6,19,31.6,1,4,25.0,4,4,100.0,1,3,4,6,1,0,0,4,0,0,101.8,24.2,/basketball/player/jalen-williams-5687,"2025-09-03 09:40:06.766994"
151,5697,"Chet Holmgren","C. Holmgren",C,2879647,25,24,6,2,9,22.2,0,1,0.0,2,2,100.0,0,6,6,0,0,1,1,1,0,0,59.7,19.0,/basketball/player/chet-holmgren-5697,"2025-09-03 09:40:06.767010"
152,4387,"Shai Gilgeous-Alexander","S. Gilgeous-Alexander",G,2879647,25,40,38,14,30,46.7,3,6,50.0,7,8,87.5,0,5,5,3,3,0,2,2,0,0,113.6,37.2,/basketball/player/shai-gilgeous-alexander-4387,"2025-09-03 09:40:06.767025"
153,5898,"Cason Wallace","C. Wallace",G,2879647,25,33,6,3,9,33.3,0,3,0.0,0,0,0.0,0,2,2,1,1,1,0,2,0,0,75.6,11.5,/basketball/player/cason-wallace-5898,"2025-09-03 09:40:06.767040"
154,3952,"Alex Caruso","A. Caruso",G,2879647,25,28,11,3,8,37.5,1,4,25.0,4,5,80.0,2,4,6,2,3,2,1,5,0,0,116.3,16.6,/basketball/player/alex-caruso-3952,"2025-09-03 09:40:06.767054"
155,4147,"Isaiah Hartenstein","I. Hartenstein",C,2879647,25,17,9,3,5,60.0,0,0,0.0,3,3,100.0,2,7,9,0,1,0,0,2,0,0,157.8,15.4,/basketball/player/isaiah-hartenstein-4147,"2025-09-03 09:40:06.767068"
156,5291,"Isaiah Joe","I. Joe",G,2879647,25,11,5,2,3,66.7,1,1,100.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,164.7,11.5,/basketball/player/isaiah-joe-5291,"2025-09-03 09:40:06.767085"
157,5412,"Aaron Wiggins","A. Wiggins",F,2879647,25,9,3,1,2,50.0,0,1,0.0,1,2,50.0,0,0,0,0,1,0,2,0,0,0,-,-,/basketball/player/aaron-wiggins-5412,"2025-09-03 09:40:06.767100"
158,6289,"Ajay Mitchell","A. Mitchell",G,2879647,25,4,0,0,3,0.0,0,1,0.0,0,0,0.0,3,0,3,0,0,0,0,0,0,0,-,-,/basketball/player/ajay-mitchell-6289,"2025-09-03 09:40:06.767114"
159,4462,"Kenrich Williams","K. Williams",F,2879647,25,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-,-,/basketball/player/kenrich-williams-4462,"2025-09-03 09:40:06.767129"
